tweet_id,retweeters,timestamps,n_rts,user_id,followers,n_network_followers,link,n_followers,text,topic,natures
592178103847387136,"['732846356', '1856353051', '1356798427', '25088746', '111313623', '377927708', '2494783608', '2199704291', '86799257', '920656806', '630195669', '386992862', '772274498', '1355257549']","[1430001472.0, 1430001473.0, 1430001595.0, 1430001595.0, 1430001638.0, 1430001666.0, 1430001704.0, 1430001930.0, 1430002189.0, 1430002247.0, 1430003672.0, 1430003702.0, 1430005436.0, 1430006640.0, 1430007436.0]",14,277958096,,314,https://twitter.com/anyuser/status/592178103847387136,7839.0,"#sabcnews #NepalEarthquake : as the  world responds,  @GiftoftheGivers  are on standby for a #humanitarian mission","7. Relief efforts, resources, donations, and infrastructure",0
591946910669221889,"['2908230985', '2919838075', '2886431964', '3163602355', '3170114911', '2861898380', '2877904640', '2853166418', '1097814918', '2854298322', '1077035569', '2887405884', '2932992638', '2903838722', '2603304560', '2627120294', '2901972541', '3005743940', '3088512248', '2854028708', '3104462240', '2943914323', '2866659822']","[1429946784.0, 1429947002.0, 1429947047.0, 1429947111.0, 1429947646.0, 1429948076.0, 1429948283.0, 1429949078.0, 1429953660.0, 1429954847.0, 1430049155.0, 1430049201.0, 1430049318.0, 1430049430.0, 1430049673.0, 1430049941.0, 1430050037.0, 1430050060.0, 1430050087.0, 1430101477.0, 1430102593.0, 1430102651.0, 1430103031.0, 1430105124.0]",23,2856738733,,313,https://twitter.com/anyuser/status/591946910669221889,2860.0,My prayers with all in Nepal . Hope the earthquake does not leave too many casualties. Prayers with Nepal. #MSGHelpEarthquakeVictims,8. Faith and prayers,1
591936633269682176,"['1388918664', '550746035', '575338517', '2273144137', '2512123711', '3160940725', '565572834', '2932380642']","[1429943929.0, 1429944031.0, 1429944301.0, 1429944370.0, 1429944930.0, 1429945073.0, 1429948719.0, 1429955096.0, 1430020708.0]",8,223828856,,313,https://twitter.com/anyuser/status/591936633269682176,612100.0,Earthquake takes heavy toll as reports of more than 600 killed in #Nepal. Pakistan must help in immediate rescue operations,"7. Relief efforts, resources, donations, and infrastructure",0
592264543490940929,"['3135482320', '68109869', '54534632', '945687079', '54876129', '23620605', '783142094', '108147638', '362574501', '139156833', '2218106731', '294420427', '314711843', '35482645', '412887287', '101729324', '372536288', '816587198', '31057963', '145676658', '17279654', '554453327', '1497973321', '1025837816', '1141245138', '34266989', '818850343', '1968162530', '236254756', '55152853']","[1430022055.0, 1430022060.0, 1430022063.0, 1430022325.0, 1430022334.0, 1430022337.0, 1430022341.0, 1430022367.0, 1430022492.0, 1430022496.0, 1430022533.0, 1430022568.0, 1430022611.0, 1430022693.0, 1430022734.0, 1430022776.0, 1430022801.0, 1430023194.0, 1430023304.0, 1430023351.0, 1430023384.0, 1430024838.0, 1430025380.0, 1430028874.0, 1430029241.0, 1430029256.0, 1430029368.0, 1430031182.0, 1430031649.0, 1430039531.0, 1430054138.0]",30,37459590,,312,https://twitter.com/anyuser/status/592264543490940929,2400000.0,"Nepal hospitals overflowing, rural towns cut off following huge quake, aid groups say http://u.afp.com/F78","7. Relief efforts, resources, donations, and infrastructure",0
592103775688601600,"['93891703', '2816563891', '203025512', '1309074793', '279838670', '2436783374', '17331660', '55801465', '319778079', '2898868324']","[1429984086.0, 1429984110.0, 1429984196.0, 1429996125.0, 1429996168.0, 1429999719.0, 1430010209.0, 1430021247.0, 1430022635.0, 1430022676.0, 1430023215.0]",10,45544308,,311,https://twitter.com/anyuser/status/592103775688601600,4533.0,#NepalQuake Tragedy.  A hint of magnitude shown by before-and-after of historic Dharahara Tower.,"2. Impact, aftermath, death toll",0
592195118339227648,"['117029746', '848827465', '2529746714', '2381667174', '763234254', '24161930', '920947352', '50338130', '129508708', '739894728', '44542491', '369029145', '1550479350']","[1430005566.0, 1430005568.0, 1430005767.0, 1430005843.0, 1430006619.0, 1430006667.0, 1430006691.0, 1430006711.0, 1430006910.0, 1430007573.0, 1430007654.0, 1430008234.0, 1430009294.0, 1430010292.0]",13,214825910,,310,https://twitter.com/anyuser/status/592195118339227648,3200000.0,"@MEAIndia  State helplines for #NepalEarthquake  WB 1070, Gujarat 079 23251900/  079 23251902/ 14,  Mhar'tra 011-23380326, 022-22027990 (1/2)","7. Relief efforts, resources, donations, and infrastructure",0
591944724119826432,"['54599766', '445625990', '437593016', '505150217', '21092524', '160069354', '517212934', '27262152', '201870454', '59363953', '113571686', '188687596', '2902546372', '1032172358', '14432658', '24906890', '25468225', '714063625', '6867222', '34575055', '439097205', '3199783019', '23011585', '237707187', '705741084', '52256790', '718122195', '1104728408', '38623966', '527277460', '45166828', '473851713', '2348536555', '555937154', '265800940', '264244556', '68904683', '2981572462', '19436547', '16211073', '133327266', '1021542570', '1105470817', '1124364168', '3058801864', '140666606', '3006770803', '17737614', '3112602685', '47408060', '296193461', '578582083', '90597940', '446063020', '303532398', '2540388884', '620520710', '2906530648', '2973916486', '5697482', '2910756123', '273802283', '124686992', '193263254', '2451033884', '2823623670', '55190116', '107626155', '21552756', '247249831', '803365566', '78271006', '21290383', '2501349594', '127289951', '30616359', '44327014', '3079952119', '1248483494', '5507542', '1205406824', '776852472', '128917051', '19144031', '293063175', '516247902', '15817213', '55479334', '461377665', '524786756', '558006461', '21505698', '23272975', '63756405', '2360821309', '516774257', '282180893', '893680236', '304061038', '56789832', '199262539', '2852315610', '406683562', '499587618', '220765490', '45510353', '68333127', '74679662', '826817792', '392777552', '64166238', '592346479', '1265981676', '26971429', '145531254', '191734268', '50801833', '7950832', '45050355', '294740001', '1740391806', '2222644164', '34310537', '3002967472', '3011422807', '3163742796', '929508974', '1554226045', '52035963', '286060869', '303982135', '18760292', '387318079', '1140476689', '18378740', '1011274381', '1084225736', '1583732648', '2475493374', '514055219']","[1429945834.0, 1429945843.0, 1429945848.0, 1429945856.0, 1429945878.0, 1429945879.0, 1429945884.0, 1429945925.0, 1429945925.0, 1429945951.0, 1429945962.0, 1429946007.0, 1429946009.0, 1429946013.0, 1429946033.0, 1429946037.0, 1429946062.0, 1429946100.0, 1429946107.0, 1429946140.0, 1429946157.0, 1429946186.0, 1429946203.0, 1429946315.0, 1429946326.0, 1429946383.0, 1429946498.0, 1429946555.0, 1429946564.0, 1429946610.0, 1429946677.0, 1429946698.0, 1429946789.0, 1429946849.0, 1429946852.0, 1429946903.0, 1429946910.0, 1429946999.0, 1429947148.0, 1429947164.0, 1429947274.0, 1429947441.0, 1429947448.0, 1429947470.0, 1429947512.0, 1429947625.0, 1429947652.0, 1429947700.0, 1429947926.0, 1429947957.0, 1429948064.0, 1429948080.0, 1429948515.0, 1429948521.0, 1429948542.0, 1429948714.0, 1429948718.0, 1429948763.0, 1429948764.0, 1429948765.0, 1429949131.0, 1429949315.0, 1429949320.0, 1429949478.0, 1429949788.0, 1429949791.0, 1429949928.0, 1429950060.0, 1429950109.0, 1429950110.0, 1429950216.0, 1429950566.0, 1429950569.0, 1429950775.0, 1429951085.0, 1429951613.0, 1429951854.0, 1429952017.0, 1429952026.0, 1429952336.0, 1429953402.0, 1429953467.0, 1429953899.0, 1429953951.0, 1429954005.0, 1429954022.0, 1429954453.0, 1429954855.0, 1429954938.0, 1429955391.0, 1429955633.0, 1429955845.0, 1429956178.0, 1429956356.0, 1429956363.0, 1429956981.0, 1429957538.0, 1429957814.0, 1429957996.0, 1429958074.0, 1429958179.0, 1429958568.0, 1429979187.0, 1429979379.0, 1429982760.0, 1429983227.0, 1429988488.0, 1429991937.0, 1429994119.0, 1429994224.0, 1429994423.0, 1429994943.0, 1429995701.0, 1429997103.0, 1429999814.0, 1430001681.0, 1430004220.0, 1430004846.0, 1430005277.0, 1430007639.0, 1430008005.0, 1430008490.0, 1430008582.0, 1430008650.0, 1430008693.0, 1430008728.0, 1430008987.0, 1430012722.0, 1430013146.0, 1430015504.0, 1430016430.0, 1430020835.0, 1430021718.0, 1430032544.0, 1430035741.0, 1430045657.0, 1430049166.0, 1430052467.0, 1430102542.0, 1430102900.0, 1430103802.0]",140,442942230,,310,https://twitter.com/anyuser/status/591944724119826432,181500.0,"I counted at least 7 major temples in Patan razed, including this one recently restored.","7. Relief efforts, resources, donations, and infrastructure",0
592156043255291904,"['11575692', '1101071', '45116820', '315083177', '78599915', '88854811']","[1429997381.0, 1429998355.0, 1429998787.0, 1430003893.0, 1430004103.0, 1430005264.0, 1430009482.0]",6,83031278,,310,https://twitter.com/anyuser/status/592156043255291904,85800.0,"Lessons learnt from 2001 Gujarat earthquake - in rescue, relief & rehab - hold valid for Nepal too.  @IndianExpress :","7. Relief efforts, resources, donations, and infrastructure",0
592310444796313601,"['207568811', '38838315', '2823623670', '270491123', '54440457', '220235361', '401207514', '17917028', '66662429', '3115031242', '41533816', '208366291', '84155547', '343327564', '2311873686', '29170372', '16750979', '85777561', '546357487', '620373', '46097926', '82765865']","[1430033009.0, 1430033065.0, 1430033099.0, 1430033122.0, 1430033226.0, 1430033229.0, 1430033822.0, 1430033906.0, 1430033971.0, 1430035232.0, 1430036523.0, 1430036631.0, 1430036825.0, 1430038902.0, 1430039545.0, 1430040801.0, 1430042420.0, 1430042526.0, 1430044444.0, 1430044647.0, 1430045365.0, 1430047960.0, 1430050218.0]",22,87951215,,309,https://twitter.com/anyuser/status/592310444796313601,449100.0,RT  @AmbPeterBodde : U.S. military funded deep tube wells providing vital water supplies to Kathmandu residents after the #NepalQuake,"7. Relief efforts, resources, donations, and infrastructure",0
592351505132322819,"['2886482696', '1320558636', '3140385517', '2832221500', '2862492624', '2874662329', '3041114114', '3144548433', '2896014452', '2907891702', '2860622022', '3052205870', '2885178578', '2856842107', '2926811803', '2852049636', '2950173414', '2627120294', '2853053840', '3083995886', '2885025186', '2642628333', '2773841392', '2853016814', '3088512248', '3104462240', '2856507048', '2914669765']","[1430042878.0, 1430042977.0, 1430043131.0, 1430043149.0, 1430043184.0, 1430043836.0, 1430043877.0, 1430043941.0, 1430044146.0, 1430044390.0, 1430044438.0, 1430044525.0, 1430045060.0, 1430045156.0, 1430047147.0, 1430047154.0, 1430047416.0, 1430049953.0, 1430050045.0, 1430050117.0, 1430050138.0, 1430050256.0, 1430050277.0, 1430050539.0, 1430052794.0, 1430101511.0, 1430102679.0, 1430103641.0, 1430104329.0]",28,2730683010,,308,https://twitter.com/anyuser/status/592351505132322819,40700.0,Widespread damage to nepal's infrastructure.which has further hampered search nd rescue operation. #MSGHelpEarthquakeVictims,"7. Relief efforts, resources, donations, and infrastructure",1
591946657995993089,"['32933539', '15903179', '196277936', '1488348308', '254892639', '335804523', '96704053', '196905120', '2782217612', '51643210', '34582525']","[1429946269.0, 1429946270.0, 1429946319.0, 1429946331.0, 1429946439.0, 1429946556.0, 1429946573.0, 1429946634.0, 1429947273.0, 1429947332.0, 1429947782.0, 1429949792.0]",11,373278558,,306,https://twitter.com/anyuser/status/591946657995993089,145500.0,"#aftershocks continue and are expected to continue, as is usual after a major earthquake like one we experienced today. #NepalEarthquake",3. Aftershocks and tremors,0
592596926450786304,"['388673187', '47590776', '131923935', '108410287', '463916844', '1082672017', '323717851', '359868075', '1556940050']","[1430101312.0, 1430101358.0, 1430101456.0, 1430101603.0, 1430101619.0, 1430101695.0, 1430101766.0, 1430101881.0, 1430102024.0, 1430102719.0]",9,85251917,,306,https://twitter.com/anyuser/status/592596926450786304,1000000.0,"#Commisaid - after #NepalQuake, Facebook and Google offer ""I'm safe' check-in features. #NepalQuake  @UNOCHA","5. Technology, communication, and social media",0
592307618099638272,"['16750845', '40319965', '64067642', '2203592691', '409431978', '139708905', '1023223542']","[1430032337.0, 1430032360.0, 1430032512.0, 1430032818.0, 1430036323.0, 1430039941.0, 1430039961.0, 1430049044.0]",7,18999907,,305,https://twitter.com/anyuser/status/592307618099638272,10800.0,More than 2000 people dead after Nepal earthquake.Thousands injured.People spent the night outside as buildings have been reduced to rubble.,"2. Impact, aftermath, death toll",0
592138360086351872,"['2919105818', '164131639', '48472438', '2576440232', '557344637', '3173849954', '1126689330']","[1429992034.0, 1429992089.0, 1429992120.0, 1429992701.0, 1429992782.0, 1429992848.0, 1429993630.0, 1429994792.0]",7,3007333878,,304,https://twitter.com/anyuser/status/592138360086351872,4391.0,"The Nepal earthquake happened around 4pm AEST yesterday; Australians missing, and still I can't find official statement from Aus. gov. #pt","6. Controversy, criticism, social and political commentary",0
591991845317554176,"['2855399941', '2866548943', '3117869548', '1443064580', '2929444862', '2887405884', '2856159493', '2988912745', '1432099206', '2865247338', '3013049120', '2856530119', '2998489688', '3149470368', '2919838075']","[1429957048.0, 1429957053.0, 1429957162.0, 1429957275.0, 1429957279.0, 1429957778.0, 1429985342.0, 1429989890.0, 1429996011.0, 1429999964.0, 1430004104.0, 1430006737.0, 1430006925.0, 1430007078.0, 1430022903.0, 1430024559.0]",15,2857704198,,304,https://twitter.com/anyuser/status/591991845317554176,11800.0,"#MSGHelpEarthquakeVictims Pitaji I'm available 24*7 for Nepal victims, wanna donate blood for them n provide them daily required products.","7. Relief efforts, resources, donations, and infrastructure",1
592288710982553601,"['851711263', '2813837738', '1622467327', '58121599', '855382543', '2420617152', '67313665', '19088288', '3103213542', '46476819', '910443056', '913867795', '1173854797']","[1430028089.0, 1430029329.0, 1430029357.0, 1430029418.0, 1430029599.0, 1430029771.0, 1430029963.0, 1430030226.0, 1430030252.0, 1430033353.0, 1430034158.0, 1430039237.0, 1430041708.0, 1430043251.0]",13,372189219,,304,https://twitter.com/anyuser/status/592288710982553601,52000.0,"Death Toll From Nepal Quake Passes 2,100 as Aftershocks Terrorize Capital http://nyti.ms/1HGT6WD","2. Impact, aftermath, death toll",0
592153742729809920,"['3102992882', '2888339948', '2832221500', '2713626793', '2857467704', '2864258395', '2851085765', '2880431359', '2908594848', '3071386632', '2923472268', '2853078955', '2890801542', '2950271450', '2874662329', '3145558831', '2730683010', '3143124486', '3019777940', '2911695660', '2831058598', '3147935486', '2855695303', '2941992228', '3009406386', '2866833986', '3017854499', '3140385517', '3144548433', '3182111003']","[1429995644.0, 1429995683.0, 1429995725.0, 1429995801.0, 1429995804.0, 1429996398.0, 1429996910.0, 1429998014.0, 1429998904.0, 1430005178.0, 1430009384.0, 1430015673.0, 1430022764.0, 1430022823.0, 1430023037.0, 1430026378.0, 1430030835.0, 1430031184.0, 1430032487.0, 1430032494.0, 1430033780.0, 1430034121.0, 1430039380.0, 1430039570.0, 1430039633.0, 1430039734.0, 1430039755.0, 1430041641.0, 1430042479.0, 1430043648.0, 1430046102.0]",30,2881114701,,303,https://twitter.com/anyuser/status/592153742729809920,40700.0,"All Maximum Indian Embassy in Kathmandu Helplines no.s : +977 9851107021, 9851135141 #MSGHelpEarthquakeVictims""","7. Relief efforts, resources, donations, and infrastructure",0
592292977055113216,"['712030506', '371164025', '14201680', '2949859859', '368167452', '35430478', '129473039', '60059068', '2358388128']","[1430028857.0, 1430028970.0, 1430028988.0, 1430029398.0, 1430029652.0, 1430029855.0, 1430032514.0, 1430032623.0, 1430036995.0, 1430039563.0]",9,99471291,,303,https://twitter.com/anyuser/status/592292977055113216,14700.0,A cloud of snow and debris triggered by an earthquake flies towards Everest Base Camp─ AFP http://dawn.com/news/1178338/tears-and-prayers-for-quake-hit-nepal,"2. Impact, aftermath, death toll",0
592602977656971264,"['65701751', '366595470', '735462954', '1290278593', '120725508', '562197486']","[1430102844.0, 1430102884.0, 1430102911.0, 1430103056.0, 1430103436.0, 1430104780.0, 1430105058.0]",6,775415430,,302,https://twitter.com/anyuser/status/592602977656971264,81000.0,Rebuilding Nepal & helping Nepalese people in this hour of need is our Dharmic duty- Thankfully in  @narendramodi  -we have best man for that,"7. Relief efforts, resources, donations, and infrastructure",1
591905536641110016,"['34343447', '111741611', '1373490727', '383632738', '2355634093', '252067438', '1342399172']","[1429936490.0, 1429936583.0, 1429937028.0, 1429937286.0, 1429937384.0, 1429937513.0, 1429937537.0, 1429938528.0]",7,445625990,,300,https://twitter.com/anyuser/status/591905536641110016,2072.0,Vultures are already circling over Nepal to feast on its misery.....the Christian Evangelicals!!Disgusting Scums! https://twitter.com/simplexnlife/status/590950853420388353,"6. Controversy, criticism, social and political commentary",2
592286176880398337,"['2951215268', '2710590579', '2398346574', '482761624', '2884807063', '1642797091', '1327273490', '294452881', '91962351', '1522353817', '2322270066']","[1430027236.0, 1430027291.0, 1430027300.0, 1430027434.0, 1430027527.0, 1430027669.0, 1430027687.0, 1430028045.0, 1430028662.0, 1430028792.0, 1430029226.0, 1430031881.0]",11,2503319036,,300,https://twitter.com/anyuser/status/592286176880398337,8000000.0,People waiting at Delhi airport for friends&family stranded in Nepal #NepalEarthqauke,"7. Relief efforts, resources, donations, and infrastructure",0
592397370018570240,"['15307032', '2454313106', '556783898', '1337075358', '2331977078', '472979726', '2280284586', '876105348', '1254474637', '2987426246', '500058111', '1560110754', '18354816']","[1430053794.0, 1430053802.0, 1430053820.0, 1430053890.0, 1430054129.0, 1430054152.0, 1430054169.0, 1430054186.0, 1430054221.0, 1430054232.0, 1430054338.0, 1430054671.0, 1430054753.0, 1430054795.0]",13,86021773,,298,https://twitter.com/anyuser/status/592397370018570240,166900.0,Can some bhakt post a single genuine picture of RSS in Nepal?,"6. Controversy, criticism, social and political commentary",1
592228589606572033,"['31078094', '3048470840', '2781619724', '2293938127', '94128538', '601844428', '22478716', '15746069', '21196759', '1978451965', '2814575254', '2990977423', '607384632', '123497646', '2963050944', '1043993666']","[1430013544.0, 1430013566.0, 1430013583.0, 1430013583.0, 1430013648.0, 1430013654.0, 1430013656.0, 1430013656.0, 1430013723.0, 1430013861.0, 1430013931.0, 1430014023.0, 1430014325.0, 1430014627.0, 1430014872.0, 1430017119.0, 1430050459.0]",16,941348641,,298,https://twitter.com/anyuser/status/592228589606572033,6200000.0,Nepal #earthquake LIVE updates: Fresh tremors felt in Nepal and northern parts of India http://indiatoday.intoday.in/story/nepal-earthquake-death-toll-live-news-update/1/432196.html,"2. Impact, aftermath, death toll",0
592203801114750979,"['1099124418', '113415132', '39551720', '103547932', '105427696', '335174745', '420266153', '191436705', '929702306', '122359898', '79449786', '1008551119', '433943487', '34907381', '247661298', '59697251', '2227664533', '1203856092', '111074472', '725367222', '122267338', '492305681', '488631087', '2922393024', '3112434638', '1019073752', '50980027', '18621377', '367836904', '434320525', '2784385016', '1519229924', '117360937']","[1430007583.0, 1430007599.0, 1430007607.0, 1430007609.0, 1430007616.0, 1430007624.0, 1430007698.0, 1430007746.0, 1430007747.0, 1430007777.0, 1430007800.0, 1430007823.0, 1430007878.0, 1430007913.0, 1430008049.0, 1430008187.0, 1430008199.0, 1430008335.0, 1430008343.0, 1430008439.0, 1430008468.0, 1430008577.0, 1430008871.0, 1430009257.0, 1430009408.0, 1430009514.0, 1430009693.0, 1430009921.0, 1430011033.0, 1430011068.0, 1430011817.0, 1430012771.0, 1430014053.0, 1430017191.0]",33,602659703,,298,https://twitter.com/anyuser/status/592203801114750979,4100000.0,India is with Nepal in this hour of crisis. We will do all we can to help Nepal: Prime Minister Narendra Modi.,4. International response and international support,0
592363767268179969,"['2949442712', '1062278047', '2546441913', '452853286', '1487123594', '1635731989', '169838247', '61973557', '98667396', '39118710', '2939264022', '334019010', '2741706085', '47889031', '2485006621', '26461628', '400223205', '263731740', '226234783', '2392237884', '2359300070']","[1430045753.0, 1430045999.0, 1430046007.0, 1430046014.0, 1430046024.0, 1430046049.0, 1430046152.0, 1430046541.0, 1430047222.0, 1430048225.0, 1430048244.0, 1430048421.0, 1430048717.0, 1430049249.0, 1430051377.0, 1430051881.0, 1430054191.0, 1430054211.0, 1430054235.0, 1430054474.0, 1430054476.0, 1430101838.0]",21,1962432751,,297,https://twitter.com/anyuser/status/592363767268179969,169200.0,Great job  @narendramodi ! Very positive press coverage where it matters.  #NepalEarthquake,4. International response and international support,1
592597217241735168,"['725075832', '3081361744', '197340257', '1910129917', '61446473', '1893377084', '1105981814', '1707871286', '116168876', '540043363', '3042912505', '2884807063', '1717835569', '33248192', '400556613', '1032172358', '275562457', '2210536278', '2349634650', '1355768348', '168976061']","[1430101375.0, 1430101392.0, 1430101395.0, 1430101398.0, 1430101409.0, 1430101412.0, 1430101432.0, 1430101536.0, 1430101551.0, 1430101673.0, 1430101739.0, 1430101743.0, 1430101845.0, 1430101905.0, 1430102010.0, 1430102153.0, 1430102358.0, 1430103004.0, 1430103265.0, 1430103386.0, 1430104184.0, 1430104801.0]",21,2461291600,,297,https://twitter.com/anyuser/status/592597217241735168,8700000.0,"#NepalEarthquake: PM  @narendramodi 's response was faster than mine, says home minister Rajnath Singh in #LokSabha","6. Controversy, criticism, social and political commentary",0
